Id,Jurisdicci,area.prot,Especie,Fecha,Altitud,Localidad,Ambiente,Estado,Uso,Cantidad,Rastros,y,id_General,origen_SIB,mes,Periodo,yshort,coordX,coordY
2533,PNLG,Parque Nacional Los Glaciares,HUEMUL,8/03/2020,607,Camino Laguna Torre km. 6,Bosque de lengas,Bueno,Zona de uso publico,2,,2020,1646,Glaciares,3,verano,20,646708.3477,4533688.344
2550,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/03/2020,600,"Sendero al Torre, cerca de la laguna",Bosque abierto,Bueno,Zona de uso publico,2,,2020,1663,Glaciares,3,verano,20,646708.3477,4533688.344
2783,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/03/2018,620,"Ladera Norte del R¡o Fitz Roy, a 1 km del nacimiento en Laguna Torre","Fondo de valle comienzo de ladera, Costa de r¡o, bosque de lenga, pendiente leve, exposici¢n SE",Bueno,"Turismo, sendero, campamento. Lugar de concentraci¢n de visitantes",1,,2018,1866,Glaciares,3,verano,18,646613.9937,4533694.204
807,PNLG,Parque Nacional Los Glaciares,HUEMUL,19/03/2012,577,"Ladera Norte del R¡o Fitz Roy, por senda a Laguna Torre, sector Laguna de La Barreta",Bosque de lenga abierto con abras de pastizal y arbustos. Pendiente leveÿ,Bueno,"Turismo, sendero",1,,2012,322,Glaciares,3,verano,12,650041.6088,4533603.751
1232,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/04/2014,556,"Ladera Norte del R¡o Fitz Roy, a 1,9 km al Oeste del Cerro Dos C¢ndores","Fondo de valle, pendiente leve. Pastizal y bosque bajo de ¤ire. Comienzo del bosque de lenga a 100 metros ladera arriba. Suelo pedregoso.",Bueno,"Turismo, senderosÿ",2,,2014,517,Glaciares,4,oto¤o,14,648954.8192,4533634.481
1924,PNLG,Parque Nacional Los Glaciares,HUEMUL,31/12/2017,570,"Ladera norte del valle del R¡o Fitz Roy, 2,3 km al Este de Laguna Torre","Ladera con bosque de lenga y ¤ire, pastizal y abundantes arbustivas, siete camisas, parrilla. Pendiente leve",Muy bueno,"Turismo, senderos",2,,2017,1104,Glaciares,12,primavera,17,648520.562,4533652.93
1230,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/04/2014,560,"Ladera Norte del R¡o Fitz Roy, 1,4 km al Oeste del Cerro Dos C¢ndores",Pastizal rodeado de bosque de lenga y ¤ire. Sector ecotonal entre bosque y matorral costero. Pendiente leve a nula,Muy bueno,"Turismo, senderoÿ",2,,2014,515,Glaciares,4,oto¤o,14,649468.7161,4533630.515
2302,PNLG,Parque Nacional Los Glaciares,HUEMUL,9/10/2019,583,"Sendero a Laguna Torre km 5,5",Bosque,Bueno,Zona de uso publico,1,,2019,1415,Glaciares,10,primavera,19,648201.905,4533671.559
847,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/10/2012,580,"Ladera Norte del R¡o Fitz Roy, por senda a Laguna Torre, sector Laguna de la Barreta","Bosque abierto de lenga y ¤ire,  rboles grandes y renovales, rocas, pastizal y arbustivas; laguna, murtilla.",Muy bueno,"Turismo, sendero",1,,2012,339,Glaciares,10,primavera,12,650053.8102,4533624.554
1894,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/11/2017,560,"Ladera norte del valle del R¡o Fitz Roy, 1,3 kn al oeste del Cerro Dos C¢ndores","Fondo de valle, comienzo de ladera con bosque abierto de lenga. Suelo blando, arenoso. Pendiente leve, exposici¢n sur",Bueno,"Turismo, sendero",1,,2017,1078,Glaciares,11,primavera,17,649560.8594,4533650.252
1302,PNLG,Parque Nacional Los Glaciares,HUEMUL,8/12/2014,570,"Laguna de la Barreta, 800 metros al noroeste del Cerro Dos C¢ndores",Costa de laguna semipermanente rodeada de bosque de lenga,Bueno a muy bueno,"Tursimo, sendero",1,,2014,547,Glaciares,12,primavera,14,650098.5213,4533637.792
1285,PNLG,Parque Nacional Los Glaciares,HUEMUL,29/07/2014,600,"Ladera Este de la morena ubicada 2,4 km al Este de Laguna Torre","Ladera con bosque de lenga y arbustivas, notro, calfate. Suelo pedregoso. Pendiente moderada.ÿ",Bueno,"Tursimo, cruce de senderos Lag. Torre y Madre e Hija",1,"Huellas Bosteo echadero, ramoneo, pelos",2014,530,Glaciares,7,invierno,14,648288.9579,4533691.455
199,PNLG,Parque Nacional Los Glaciares,HUEMUL,9/03/2005,600,Sendero Laguna Torre.,"Bosque de lenga, signos de incendio pasado.",,Tur¡stico,1,,2005,70,Glaciares,3,verano,5,646633.3444,4533738.183
193,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/04/2005,0,Morena Laguna Torre,Morena glaciaria y Bosque de lenga,,Tur¡stico,1,,2005,64,Glaciares,4,oto¤o,5,645144.0342,4533777.789
2745,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/02/2018,570,"Ladera Norte del R¡o Fitz Roy, 800 m al NO del Cerro Dos C¢ndores","Ladera con bosque de lenga, pendiente leve, exposici¢n sur",Bueno a muy bueno,"Turismo, sendero, mirador",1,,2018,1828,Glaciares,2,verano,18,650223.7207,4533643.265
1910,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/12/2017,613,"Margen norte del R¡o Fitz Roy, a 1,2 km de la naciente en Laguna Torre","Fondo de valle, comienzo de ladera con bosque de lenga y pastizal, arbustivas dispersas. Suelo arenoso, pendiente leve",Bueno a muy bueno,"Turismo, sendero",1,,2017,1094,Glaciares,12,primavera,17,646682.8053,4533739.086
2335,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/11/2019,608,Sendero Laguna Torre,Bosque,Bueno,Zona de uso publico,1,,2019,1448,Glaciares,11,primavera,19,646704.6298,4533739.615
1908,PNLG,Parque Nacional Los Glaciares,HUEMUL,8/12/2017,610,"Margen norte del R¡o Fitz Roy, a 1,2 km de la naciente en Laguna Torre","Fondo de valle, borde bosque de lenga y costa de r¡o, r¡o. Pendiente leve.",Bueno a muy bueno,"Turismo, sendero, campamentos",1,,2017,1092,Glaciares,12,primavera,17,646700.2708,4533739.731
1042,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/04/2014,580,"Ladera Norte del R¡o Fitz Roy, al Sur de la Loma de Las Pizarras","Bosque de lenga abierto, ¤ires y matorral muy bajo; pastizal. Pendiente leve, exposici¢n Oeste.","Bueno, incendios antiguos","Turismo, sendero",1,,2014,429,Glaciares,4,oto¤o,14,648183.9771,4533707.641
1210,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/03/2014,620,"Margen Norte del R¡o Fitz Roy, 870 metros al Este de la naciente en Laguna Torre","Bosque de lenga joven, denso, con renovales y pastizal; clafate, notros. Sector cercano a la costa del r¡o.",Muy bueno,"Turismo, sendero, campamento",1,,2014,496,Glaciares,3,verano,14,646654.7692,4533750.959
1536,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/01/2016,625,"Margen Este de Laguna Torre, 250 a 300 m de la orilla","Morena con escasa vegetaci¢n, rodeada de bosque de lenga. Pendiente moderada",Bueno a muy bueno,"Turismo, senderos, campamentos, mirador",1,,2016,760,Glaciares,1,verano,16,646219.021,4533768.153
1793,PNLG,Parque Nacional Los Glaciares,HUEMUL,3/03/2017,610,"Margen norte del R¡o Fitz Roy, 1,2 km de la naciente en Laguna Torre","Fondo de valle, bosque de lenga y pastizal, cercan¡as de costa de r¡o con presencia de ¤ires. Pendiente leve",Bueno a muy bueno,"Turismo, sendero",1,,2017,994,Glaciares,3,verano,17,646700.0199,4533757.536
122,PNLG,Parque Nacional Los Glaciares,HUEMUL,23/01/2004,560,"Sendero a Laguna Torre, entre el Mirador y el cruce con la senda a Lag. Madre e Hija",Bosque de lenga y ¤ire,Bueno,Sendero,1,,2004,28,Glaciares,1,verano,4,650112.4802,4533669.671
1195,PNLG,Parque Nacional Los Glaciares,HUEMUL,9/02/2014,570,"Margen Norte del R¡o Fitz Roy, 800 metros al Oeste del Cerro Dos C¢ndores","Pastizal corto, fondo seco de laguna temporaria rodeada de bosque de lenga maduro. Pendiente leve",Muy bueno,"Turismo, sendero",1,,2014,482,Glaciares,2,verano,14,650104.6104,4533674.336
1807,PNLG,Parque Nacional Los Glaciares,HUEMUL,16/03/2017,600,"R¡o Fitz Roy, a 1,350 km de la naciente en Laguna Torre","Fondo de valle. Lecho del r¡o, isla con arbustos y alg£n ¤ire. Suelo pedregoso. Bosque de lenga en laderas",Muy bueno,"Turismo, sendero sobre la costa",2,,2017,1008,Glaciares,3,verano,17,646874.1879,4533772.9
1306,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/12/2014,600,"Margen norte del R¡o Fitz Roy, 1,3 km de la naciente en Laguna Torre","Fondo de valle, comienzo de ladera. Bosque de lenga. Pendiente leve, suelo arenoso, pedregoso. Exposici¢n S-SE.",Bueno a muy bueno,"Turismo, sendero, campamentos.ÿ",1,,2014,551,Glaciares,12,primavera,14,646710.3562,4533790.632
1944,PNLG,Parque Nacional Los Glaciares,HUEMUL,15/01/2018,610,"Margen norte del r¡o Fitz Roy, a 1,3 km de la naciente en Laguna Torre","Costa de r¡o con bosque de lenga en las m rgenes; ¤ires aislados en la costa. Suelo pedregoso, pendiente leve a nula.",Muy bueno,"Turismo, sendero. Campamentos cercanos",1,,2018,1123,Glaciares,1,verano,18,646717.7698,4533795.996
2466,PNLG,Parque Nacional Los Glaciares,HUEMUL,29/01/2020,637,Laguna Torre,"Morena glaciar, sin vegetaci¢n",Bueno,Zona de uso publico,1,,2020,1579,Glaciares,1,verano,20,646110.5045,4533815.54
2467,PNLG,Parque Nacional Los Glaciares,HUEMUL,29/01/2020,637,Laguna Torre,"Morena glaciar, sin vegetaci¢n",Bueno,Zona de uso publico,1,,2020,1580,Glaciares,1,verano,20,646110.5045,4533815.54
1800,PNLG,Parque Nacional Los Glaciares,HUEMUL,9/03/2017,608,"Margen norte del r¡o Fitz Roy, 620 m al Este de Laguna Torre","Fondo de valle, costa de r¡o. Bosque de lenga. Suelo pedregoso. Pendiente leve",Bueno a muy bueno,"Turismo, sendero",2,Huellas,2017,1001,Glaciares,3,verano,17,646722.3072,4533802.549
1772,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/02/2017,605,"Margen norte del R¡o Fitz Roy, a 650 m al Este de Laguna Torre","Fondo de valle, costa de r¡o rocosa y despejada de vegetaci¢n, con bosque de lenga a sus costados, renovales. Pendiente leve",Bueno a muy bueno,"Turismo, sendero",1,,2017,973,Glaciares,2,verano,17,646731.7814,4533803.408
2131,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/02/2019,0,Sendero Laguna Torre (10 antes bif. Madre e Hija),Bosque,Bueno,Zona de uso publico,1,,2019,1244,Glaciares,2,verano,19,648194.983,4533765.19
1926,PNLG,Parque Nacional Los Glaciares,HUEMUL,25/02/2018,580,"Margen norte del valle del R¡o Fitz Roy, 2 km al Este de Laguna Torre",Ladera con bosque de lenga y ¤ire. Pendiente leve,Bueno a muy bueno,"Turismo, sendero",1,,2018,1106,Glaciares,2,verano,18,648142.8551,4533773.272
2210,PNLG,Parque Nacional Los Glaciares,HUEMUL,25/03/2019,596,"Sendero Laguna Torre Km 7,5 (100 mts pasando arroyito).",Bosque,Bueno,Zona de uso publico,2,,2019,1323,Glaciares,3,verano,19,646924.054,4533816.061
2218,PNLG,Parque Nacional Los Glaciares,HUEMUL,30/03/2019,640,Laguna Torre,Bosque,Bueno,Zona de uso publico,1,,2019,1331,Glaciares,3,verano,19,645982.0747,4533852.331
1410,PNLG,Parque Nacional Los Glaciares,HUEMUL,13/04/2015,605,"Margen norte del R¡o Fitz Roy, a 1,350 km de la naciente en Laguna Torre","Fondo de valle, costa de r¡o sin vegetaci¢n, arenosa; bosque de lenga con pastizal y arbustivas.",Bueno a muy bueno,"Turismo, sendero, campamentos cercanos",2,,2015,652,Glaciares,4,oto¤o,15,646764.5207,4533831.455
313,PNLG,Parque Nacional Los Glaciares,HUEMUL,30/03/2007,0,"Valle del R¡o Fitz Roy, altura Mirador Cerro Torre.",sin datos,,"Tur¡stico, senda",1,,2007,144,Glaciares,3,verano,7,649994.5267,4533769.68
2283,PNLG,Parque Nacional Los Glaciares,HUEMUL,15/09/2019,640,Laguna Torre,Bosque,Bueno,Zona de uso publico,1,,2019,1396,Glaciares,9,invierno,19,646114.9796,4533874.378
359,PNLG,Parque Nacional Los Glaciares,HUEMUL,4/11/2008,600,Sendero a Lag. Torre e intersecci¢n con sendero a Madre e Hija,Fondo de valle,,"Turismo, sendero",1,,2008,175,Glaciares,11,primavera,8,648995.9136,4533809.129
2484,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/02/2020,588,Sendero Laguna Torre e/ km. 5 y 6,Bosque abierto de lengas,Bueno,Zona de uso publico,1,,2020,1597,Glaciares,2,verano,20,648186.6136,4533832.161
2464,PNLG,Parque Nacional Los Glaciares,HUEMUL,27/01/2020,581,Sendero Laguna Torre km 4,Bosque de lenga y ¤ire,Bueno,Zona de uso publico,1,,2020,1577,Glaciares,1,verano,20,647880.9032,4533845.972
1834,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/04/2017,600,"Margen norte del r¡o Fitz Roy, a 1,4 km de la naciente en Laguna Torre","Fondo de valle, costa de r¡o. Suelo pedregoso con ¤ires y lengas. Pendiente leve",Bueno a muy bueno,"Turismo, sendero sobre la costa.",1,,2017,1035,Glaciares,4,oto¤o,17,646861.6989,4533876.688
1165,PNLG,Parque Nacional Los Glaciares,HUEMUL,19/09/2013,567,"Ladera Norte del R¡o Fitz Roy, 2,5 km al Este de la Laguna Torre","Bosque de lenga y ¤ire bajos, pastizal con coir¢n, neneo, calafate. Pendiente leve",Bueno,"Turismo, senderos",1,Bosteo  Cad ver (Ataque dom‚stico),2013,464,Glaciares,9,invierno,13,648594.6665,4533838.923
2625,PNLG,Parque Nacional Los Glaciares,HUEMUL,6/02/2018,580,"Ladera Norte del r¡o Fitz Roy, 800 m al NE del cerro Dos C¢ndores",Ladera con pastizal rodeado de manchones de bosque y  rboles bajos dispersos de lenga y ¤ire. Pendiente leve,Muy bueno,"Turismo, senderos",1,,2018,1720,Glaciares,2,verano,18,651501.5526,4533763.867
1925,PNLG,Parque Nacional Los Glaciares,HUEMUL,31/12/2017,590,"Ladera norte del valle del R¡o Fitz Roy, 3 km al Este de Laguna Torre","Ladera con bosque de lenga y ¤ire abierto, pastizal y arbustivas dispersas. Pendiente leve",Bueno a muy bueno,"Turismo, sendero",1,,2017,1105,Glaciares,12,primavera,17,649176.2375,4533836.489
2237,PNLG,Parque Nacional Los Glaciares,HUEMUL,9/04/2019,603,"Sendero a Laguna Torre, entre km 7 y 8",Bosque de lenga y ¤ire,Bueno,Zona de uso publico,1,,2019,1350,Glaciares,4,oto¤o,19,646799.1468,4533902.835
1309,PNLG,Parque Nacional Los Glaciares,HUEMUL,22/12/2014,590,"R¡o Fitz Roy, 1 km al Este de Laguna Torre","Fondo de valle, r¡o, orilla, costa y bosque de lenga en comienzo de ladera",Bueno a muy bueno,"Turismo, sendero",1,,2014,554,Glaciares,12,primavera,14,647078.1878,4533897.586
1305,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/12/2014,560,"Margen norte del R¡o Fitz Roy, 1 km al Este de Laguna Torre","Fondo de valle, costa de r¡o, con mayor¡a de suelo desnudo con lengas y ¤ire bajos y algunas herb ceas. Suelo arenoso, pedregoso. Bosque de lenga en comienzo de ladera.ÿ",Bueno a muy bueno,"Turismo, sendero. Campamento a 1 km",1,,2014,550,Glaciares,12,primavera,14,647164.334,4533910.85
2208,PNLG,Parque Nacional Los Glaciares,HUEMUL,23/03/2019,587,Senda al Fitz Roy km 6,Bosque,Bueno,Zona de uso publico,1,,2019,1321,Glaciares,3,verano,19,648140.1048,4533886.814
1810,PNLG,Parque Nacional Los Glaciares,HUEMUL,17/03/2017,585,"Ladera sur del R¡o Fitz Roy, 1 km al Este de Laguna Torre","Ladera con bosque de lenga, barda del r¡o con suelo desnudo y rocas grandes. Pendiente moderada. Exposici¢n norte",Muy bueno,"Turismo, sendero en la costa norte",2,,2017,1011,Glaciares,3,verano,17,647261.5276,4533929.378
2322,PNLG,Parque Nacional Los Glaciares,HUEMUL,8/11/2019,586,Senda Laguna Torre km 6,Bosque,Bueno,Zona de uso publico,1,,2019,1435,Glaciares,11,primavera,19,648112.3109,4533907.588
1949,PNLG,Parque Nacional Los Glaciares,HUEMUL,19/01/2018,590,"Ladera norte del R¡o Fitz Roy, 2 km al Este de Laguna Torre","Fondo de valle, comienzo de ladera con bosque de lenga y ¤ire, con sectores de ¤ire afectados por incendios pasados y en recuperaci¢n. Pendiente leve, exposici¢n sur",Bueno a muy bueno,"Turismo, senderos",3,,2018,1128,Glaciares,1,verano,18,648129.8073,4533909.34
1544,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/01/2016,600,"Margen norte del R¡o Fitz Roy, 750 metros al Este de Laguna Torre","Fondo de valle, costa de r¡o, comienzo del bosque de lenga. ¥ires. Suelo pedregoso. Pendiente leve.",Bueno a muy bueno,"Turismo, sendero",2,,2016,768,Glaciares,1,verano,16,646862.7875,4533944.516
2712,PNLG,Parque Nacional Los Glaciares,HUEMUL,3/01/2021,601,"Sendeor Laguna Torre km 7,5",bosque lenga y ¤ire,bueno,Zona de uso publico,1,,2021,1795,Glaciares,1,verano,21,646835.1798,4533945.255
1698,PNLG,Parque Nacional Los Glaciares,HUEMUL,7/12/2016,587,"R¡o Fitz Roy, 1,1 km al Este de Laguna Torre","Fondo de valle. R¡o, orilla y costa de r¡o. Bosque de lenga y ¤ire en comienzo de ladera.",Muy bueno,"Turismo, sendero",1,,2016,918,Glaciares,12,primavera,16,647245.1458,4533942.054
1375,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/02/2015,588,"Margen norte del R¡o Fitz Roy, a 1,8 km de la naciente en Laguna Torre","Fondo de valle, costa y orilla de r¡o, ladera con bosque de lenga abierto, arbustivas y pastizal. Morenas. Pendiente leve, suelo arenoso-pedregoso",Muy bueno,"Turismo, sendero, que en esa zona tiene tramos que pasan por sectores de costa.ÿ",2,,2015,618,Glaciares,2,verano,15,647215.4181,4533945.077
1531,PNLG,Parque Nacional Los Glaciares,HUEMUL,8/01/2016,587,"Ladera norte del valle del R¡o Fitz Roy, 1,1 km al Este de Laguna Torre","Fondo de valle, costa de r¡o, bosque de lenga, pastizal.",Muy bueno,"Turismo, sendero",1,,2016,755,Glaciares,1,verano,16,647226.3756,4533947.007
1652,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/07/2016,590,"Costa norte del Riðo Fitz Roy, 1 km al Este de Laguna Torre","Fondo de valle, orilla de rÇðo, suelo pedregoso, bosque de lenga cercano.",Muy bueno,"Turismo, sendero cercano",1,,2016,872,Glaciares,7,invierno,16,647129.7482,4533949.6
1655,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/09/2016,590,"Orilla norte del RÇðo Fitz Roy, 930 m al Este de Laguna Torre","Fondo de valle, orilla de rÇðo, pedregoso. Bosque de lenga cercano, matorral",Bueno a muy bueno,"Turismo, sendero",1,,2016,875,Glaciares,9,invierno,16,647086.157,4533950.768
1203,PNLG,Parque Nacional Los Glaciares,HUEMUL,26/02/2014,580,Ladera Sur del extremo Este de la Loma de Las Pizarras,Ladera con bosque de lenga maduro muy abierto y pastizal con cobertura completa. Pendiente leve a moderada.,Muy bueno,"Turismo, senderos, campamentoÿ",1,,2014,489,Glaciares,2,verano,14,648585.7258,4533911.473
1465,PNLG,Parque Nacional Los Glaciares,HUEMUL,1/11/2015,590,"Margen norte del R¡o Fitz Roy, entre 1 y 2 km al Este de Laguna Torreÿ","Fondo de valle, comienzo de ladera, con bosque de lenga y ¤ires, sectores de pastizal. Pendiente moderada a leve.",Bueno a muy bueno,"Turismo, senderos, campamentos",1,,2015,690,Glaciares,11,primavera,15,647155.9626,4533951.121
1889,PNLG,Parque Nacional Los Glaciares,HUEMUL,1/11/2017,585,"Margen norte del R¡o Fitz Roy, a 1,8 km de la naciente en Laguna Torre","Fondo de valle, costa de r¡o, con ¤ires y lengas bajas, suelo pedregoso",Bueno a muy bueno,"Turismo, sendero",1,,2017,1075,Glaciares,11,primavera,17,647243.8718,4533948.763
1353,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/02/2015,587,"R¡o Fitz Roy, a 1,8 km de la naciente en Laguna Torre","Fondo de valle. Costa, orilla y cauce de r¡o, bosque de lenga.ÿ",Bueno a muy bueno,"Turismo, sendero, campamento cercano",1,,2015,596,Glaciares,2,verano,15,647249.8629,4533955.276
2812,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/04/2018,590,"Margen Norte y costa del r¡o Fitz Roy, 900 m a 1 km al Este de Laguna Torre","Fondo de valle, costa de r¡o, de terreno pedregoso con arbustivas rastreras y bosque de ¤ire y lengas bajas. Pendiente nula",Bueno a muy bueno,"Turismo, sendero cercano",2,,2018,1895,Glaciares,4,oto¤o,18,647106.7678,4533960.228
1885,PNLG,Parque Nacional Los Glaciares,HUEMUL,27/10/2017,590,"Margen norte del R¡o Fitz Roy, 1 km al Este de Laguna Torre","Fondo de valle, costa de r¡o bordeada con bosque de lenga y ¤ire. Pendiente leve",Muy bueno,"Turismo, sendero",1,,2017,1071,Glaciares,10,primavera,17,647151.1751,4533962.374
1525,PNLG,Parque Nacional Los Glaciares,HUEMUL,1/01/2016,485,"R¡o Fitz Roy, 1.2 km al Este de Laguna Torre","Fondo de valle, en el cauce del r¡o,  rea de costa con ¤ires",Muy bueno,"Turismo, sendero",1,,2016,749,Glaciares,1,verano,16,647326.1078,4533978.815
1783,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/02/2017,590,"Margen norte del R¡o Fitz Roy, a 1 km al Este de Laguna Torre","Fondo de valle, bosque de lenga y ¤ires en zona costera. Pendiente leve",Bueno a muy bueno,"Turismo, sendero",1,,2017,984,Glaciares,2,verano,17,647162.6395,4533983.202
1329,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/01/2015,600,"Margen norte del R¡o Fitz Roy, 980 m a 1 km al Este de Laguna Torre","Fondo de valle, costa y orilla de r¡o rodeado de bosque de lenga con arbustivas y pastizal, siete camisas. Pendiente leve, exposici¢n E-SE",Bueno a muy bueno,"Turismo, campamento, sendero",1,,2015,573,Glaciares,1,verano,15,647116.2909,4533990.007
2817,PNLG,Parque Nacional Los Glaciares,HUEMUL,20/04/2018,580,"Ladera Norte del R¡o Fitz Roy, a 800 m al NE del Cerro Dos C¢ndores","Bosque abierto de lenga con pastizal. Pendiente leve, exposici¢n Sur",Bueno a muy bueno,"Turismo, sendero, mirador",1,,2018,1900,Glaciares,4,oto¤o,18,651525.2414,4533884.47
2800,PNLG,Parque Nacional Los Glaciares,HUEMUL,31/03/2018,584,"Cauce y costa del R¡o Fitz Roy, 1,2 km al Este de Laguna Torre","Fondo de valle, cauce y costa de r¡o con ¤ires y lengas ralas y laderas de bosque de lenga. Pendiente leve, exposici¢n neutra",Muy bueno,"Turismo, senderos por la ladera Norte.",1,,2018,1883,Glaciares,3,verano,18,647352.1632,4534001.476
